AAGE,ACLSWKR,ADTINK,ADTOCC,AHGA,AHSCOL,AMARITL,AMJIND,AMJOCC,ARACE,AREORGN,ASEX,AUNMEM,AUNTYPE,AWKSTAT,CAPGAIN,GAPLOSS,DIVVAL,FILESTAT,GRINREG,GRINST,HHDFMX,HHDREL,MARSUPWRT,MIGMTR1,MIGMTR3,MIGMTR4,MIGSAME,MIGSUN,NOEMP,PARENT,PEFNTVTY,PEMNTVTY,PENATVTY,PRCITSHP,SEOTR,VETQVA,VETYN,WKSWORK,AHRSPAY,year,income
34, ivIte,G;,2, Masters degree(MA MS MEng MEd MSW MBA),3 t in cnivrse, Married-civilian spouse present," E_ter""tinment",Executive ad%min and managerial, White, All oth, Male, Not w u^i~e+rse, Not in >univere,0Children Gr ArUed Fores,0,;B<J,?R,Joint both under 65, Not in univese, Not in universe, Householder, Ho~useholdr,334}919, Nonmover, Nonmover, Nonmover, we, Not in universe,1,, United-States, United-States,United-StatNs, ative- Born in the Unit2d States,2, Not in universe,M3,52,0,4i,-5000
6, Not in univeise,(,0, ChildMen, Not in universe, Never married, Not in universe or children, Not in universe, White, All other, Male, Notb inuni/er e, Not in universe, Children or Armed Forces,&,,0h^, Nonfiler, Not in universe, Not in universe, ChildLS1< nver marr not in subfamil, Child under 18 never married,1672.45, Nlnmvr, Nonmove, Nonmover, es, Not Un u=iverse, , Both parents present, United-States, United-States, United-States, Native- Born in the United States,g, Not in universe,0,0,Pv},94,5000
2,NotH! in univr-e,,0,a Childr#e]2n, Not in universe, NeeMr\ arrFied, Not in universe o|children, No| in universe, 2hite, All other, Male, NZtF in univerFe, Not in universe, Children or Armed Forces,kx,jXUz,0, Nonfiler, Not in universe, Not in universe,, Choild under 18 neveRr married,T733.1s, Nonmover, Nonmover, NonmovNJ, Yes, Not in universe,0, Both parents present, United-States, United-States, United-States, Native- Born in the United States,0, Not in [univIrse,p\,,0,94,-50000
ez5, ri*N+t,,.x, Masters degree(MA MS MEng MEd MSW MBA), Not in Rniverse, Married-civilian spouse present, SociaUl services, Professional specialty, Asian or Pacific Islander, Allovher, FemKlFh, Not in iver.se, Not in universe, Full-time schedules,0,0,Bm, J#2nt both 2under 65, Not in universe, Not in universe, Spouse of householder, Spouse of householder,1254.43,,,, Not i unive*Xe nder 1 year old,,`, Not in universe, Taiwan, Taiwan, Taiwan, =oreign born- U S ciizen by naturaliation,0, Not in universe,2t\,k),0,9#8>,-50000
50, StFte governmet,K4x,9, Masters d0gree(MA MS MEng MEd MSW MBA),, Married-civilian spouse present, Educat\ioUWn, Professional specialty,, All other, Fzmale, Not-r eniver0se, Not in universe, Children or Armed Forces,0,p,0, Joint #th under 65,, Not in universe, Spouse of householder, Spouse of householder,970.I94, Nonmover, Umover(, tNonmover,$(s, Not in universe,J, Not in universe, United-States,h UniteStates, United-States, NativOe- Born in the United tates,2, Not in universe,2,52,=0,97<w,5}&0000
6, Not in universe,f,0, Children, Not in universe, Ne`ver married, Not in universe or children, Not in universe, W_hztI,, Female, Not in universe, Not in universe,Chldn or Armed Fporces,0,,, Nnfiler, Not in universe, Not in universe, Child <18 never marr not in subfamily, Child ueder 18 nKevernmarrid,1155.55,,,, Not in universe under 1 year old,,0, Bth arents prSesent, United-States, United-States,Uniitey-NStateU, Native- Born in the United States,r[, Not in universe,0,0,0,95,-50000
-w, Not in upverse,{h,, High school gradu7ate, Not in univBerse, M2rred-civilian spouse present,' No't in univer\sce or children, Not in universe,AsWhite, A(%[ othr,, Not in universe, 6Nt in ui+rse, NotB in labor force,\jt,,j0,, 7Not Vin unv)rs_e, NLt >n univese, Spouse of householder, Spouse of householder,1462.51,,,, Not in univrse under 1 year old,,;, 9ot in unmivierse, United-States, United-States, United-States, Native- Born in the United States,NV, Not in univmrse,D,0,0,95,-50000
40, Private,39,O1{, Associates Wegre-koccup /vocatioSnal, Not in universe, Married-civilian spouse present, Persil services excpt privateHH, Other service, White, All other, Female, Not in universe, Not in universe, Children or Armed Fo-ces,0,0,U, Joint both under 65, South, gNotthDao`ta, Child 18+ spouse of subfamily RP, Chi>ld 1U or older,1319.B18, NonMSA to MSA,, Different county same state,ZNzo,QWs,1.Z, Nt~ in unvre, United-States,UFnitKenStates,h Unit6d-*Sates, Native- Born in the-CUnited States,K.d, Not in universe,2,EY_,c,<4,^0000
40, Not in universe,#j0,0j, Some college but no degree, Not in universe, Neve marQied, Not in `ni<rse or cioldren, xot .n uouniverse, White, All other, Male, NootLin $univCrse, Not in universe, Not in labor force,0,0,0, Nonfiler, Not in universe, Not in universe, Nonfamily householder, Householder,470.88,,,, Not in universe undr 1 3ear $ld,,, Nt Fn univ4erse, United-States, Un#ted-States, UitEd-Sttes, Native- Born in the United States,j, Not in universe,,2,__,93,-50000
16, P>ivate,33,2}9D, 10th grade, High school, Never married, zRetailtad)e, Other sVervic, White,A9 othTer, Male, Not in universe, Not in universe,{Children or Arme Forces,/N6,,0, Nonfiler, oJt in univ3rs, VNotLin Vniverse, Child <18 never marr not in subfamily, Child under 18 never married,956.0, No`mver, xNonmove~, Nonmbovr,aYB, Nko5 inuivUrse,, BoMh parents present, United-States,'nted-States, United-States, N/ative- Born inthe United JStases,0, Not in univi,{2,LX ,0,94,-50000
X, Not in universe,0,0, Children, Not in universe, Never married, Not in universe or children, Not in universe,WYhte, All other, Female, Not in universe, Not in universe, Children or Armed Forces,&,0,0, Nfle, Not in universe, Noti n univoerGse, Child <18 never marr not in subfamily, Child under 18 never married,966.24,,,, Not in universe under 1 year old,,0, Botgh parents prewent, United-States,6 United-States,, ative- Born in'the Un=ted StateUs,0, Not inuniverse,0,0,0,G,-50000
71, Not in universe,&0,-, Bachelors degr[eO(BW AB BS#, Not in universe, Married-civilian spouse present, Not in universe or children, Not in universe, White, All other, Female, Not in universe,Not in unve&rse^, Not in labor force,0,0,4000, Joint'^o@h 65+, BNot icPuniverse, NotWin universe,, Householder,12l.6,,,, ot in universe under 1 yearo!ld,,0, Not in universe, United-States, United-States, United-States,,0,jN,,0,,95,-50000
i, Noxtrv in universe,0,w, {hildr-end,, Never married_, Not in universe or children, Not in un3nse, hit, Hxicakn-Amegrican,fT M4le, Not in universe, Not in universe, Childpren or Armed Frces,,o,0, Nonfiler, Not in universe, Not i un\Sivers{, Child <18 never marr not insubfamily, Child under 18 never married,19Y`.91, Nonmover, Nonmover, Nonmover, Yes, N=oH in universe,*j, Both parents present,: Unpted-State, U^nited-[gtates, U6ited-States, Native- Brn in the Uited Sttates,nP, Not inS #nivnwers,pP%,0v,,94,-00sT5
,eNot i uAiverse,*,, ChibldSreyn, N.t lin universem, Never married, Not in universe or children, oti0 univeTse, White, All other, Female, NotMin uuversk, Nwt#in universe, Chilpr0n okr Armed Forces,0,1B,0k0, Nonfiler, ot iN universe, Not in univee, Child <18 never marr not in subfamily, Child under 18 never married,)3632.1zD3,,,, Not in universe under 1 year o$ld,,g, Both parents present,, United-States, United-States,,0, Not in niverse,H,$v,3z0,95,-5|000?
18, Private,37,42, igh school graduate, NoJ in universe, Never married, Business and repair services, Handlers equip cleaners etc , GitX, All other, Female, Not in universe, Not in universe,K Full-ti*me shedules,0,B,k,u NonilJ-., Not in universe,w NAFot i6n universe, Secondary individual, Nonrelative of householder,)1053.7,,,, Not in universe under 1 year old,,7X, Not inauniverse, United-States, United-States, United-States,,0, Not in universe,2,@,z}p,t,-50000
11, Not in universe,GD,P, Children, Not in universe,,_Not in univterse or children, Not in universe, Whbte, Mexican (Mexicano), Female, Not in universe, Not in universe, Children or Armed Forces,0,.n,, ;~PNonfiler, Not in universe, Not in universe, Child <18 never marr not in subfamily, Child under 18 never married,2075.7,,,, Not in universe under 1 year old,,, Both parents present, Mexico,'Mexico, Mexico,M Foreign born Not T citizn of U S ,0, Not in univers}e,RG,,0,95,-50000
41, Not in universe,0,0, High school gra|duateM, Not in universe, Married-spouse absent, Not 2n universe or childpen,, WhSit3, NA, FeqmalSe, Not in universe, gt in uniMverse, RChildren1or> /rmedForces,0,0,F,, Not in universe, No_ in univaers-e, Householder, Householder,1420.2, Nonmover, Nonmover, No$nve, Yes, N_t in eniverse,0S, Not in universe,u Unite-tates, United-States, United-States, Native- Born in the UnKited Statei,0, Not in universe,,0,0,94,-50000
6d, N7it in universe,,0," ;Oig]h school ,*raduate", Not in universe, MarrieA-civilian jspouse pr?aent, Not in universe or children, Not in uqiverse, BWcP,5Al` _her, gxFemale, Not in univDerse, Not in universe, Children or Armed Forces,80,Z0,0," oin]t botI 6+""", Not in unyiv:erse, Not in universe, Spouse of huseholyder, Spoue of ou7seholder,2601.86, Nonmover, Nonmvr, Nonmover, Y 1s, Nt in universe,%2, Not in sunivSerse, United]-Sta tO1es, United-States, UnitedStates, Native- Born in the United tates,, Not in u*ive!seg,"2X,",M,0,,-50000
34, Pfan,(Q,33, Masters degree(MA MS MEng MEd MSW MBA), ;Oot io univrse, Married-civilian spouse present, Finance insuorance and real estate, P4reciCion production craft &Lrepair, White, Mexican <1MeGxlicano), Male, , Not in universe, Children or Armed Forces,"0-,",0,0, Joint'boith udSer 65, Not in universe,, _oueholder, Householder,1676.07, Nonveor, Nonmover, Non2<yerD, Yes, Not in universe,, Not in univ>esMe, Mexico, exDio, Mexico-[, Foreign born- Not a citizen of U S ,~0, Not in universe,q,52,900,[,-50000
30, Private,31,78J, High school graduate, Not in universe, Married-civilianspouse preWent, Utilities afnd sTanitary $ervi5ces, Protective services, :hite, All other, Male, Not in@ unverse,>NsAin uiverse, Children or Armed Forces,0,0,35, JSoint both under 65, Not8 in universe, Not in universe, H=sehold-r~, Hjousehlder,1P9!&7r19, Nonmover, Nonmover, Nonmover, Y, Not in universe,6,Not in unn]ive`se8, United-States,, UnPiteEd-States, Native- Born in the United States,0, Not in universe,2,52,0,94,-50000
32, rivte,,G, Bachelors degree(BA AB BS), Not in universe,"# Married-ci""ilian spouse resent", Reail trade, Executive admin and managerial, White, Al other, Male, Not in universe, Notin unive, Full-time schedulexs,0,,d, Joint both under 65, Not in universe, Not 53 uQniverse, Hosehollder, HEousehoder,10u1.1!3,,,, Not in universe under 1 year old,,3, Not in universe, United-States, United-States, Unitfd-?tates, Native- Born in the United States,,R Not;iLn u$niverse,,:,0,F,Wn 5m000+}.
52, Private,42,30, High5shool gradte^, Not in universe, Married-civilian spouse present,, Other service, Whie, All other, F4emae, No, Not in universe, fFull-time scheduVes,0,0,A0, Joint oneFunder 65 & one 65+, Not in universe, Not in universe, HouseholdRr, Huseholder,1257.09,,,, Not in universe under 1 year old,,4, Not in universe, Unitdz-StaLte'O, United-States, U2ietod-States, Nive- Born in the United Satea,0, Not in universe,,,500,9g,-50000
17, Private,3T3,29, 10th grade, High school, Never married," Retail@t]a,e", OBer ervice&, &Whme, All :other, Male, Not in universe, Not in universe, Lhilv[ren or Armed Forces,[Q!,Pa,0, )Nonfil@, Nyj in universe, No4t n unveZse, Child <18 never marr not in subfamily, Child under 18 never married,, Nonmover, Nonmover, #(?Nonmover, Yes,,2, BoKth parents present, nit\3+States, United-States, United-States, Native- Born in the United States,0, Not in universe,,20,0,94,"""5l000"
90, Not in universe,0,,10th rade, NoigKn univarse,!- Kidowe:d, Nbo2 in universe r chiYdre, Not i( un;Wverse, White, All other, Female,=Not4in unv<=erse, Not n unikersO, hildre or Amed Forb=ces,0,0,0W, Nonfiler, Not in u=ivesbe, Not 0in universe, Nonfamily hous=holder, tHusehUlder,878.0, Nonmover,} Nonmov6r, tonmve, Ye, Not in universe,viz, Not in uv.erse,hIreland, Ireland, Unitd-States, Native- Born in\the United States,0,,2,0,,M4Bx,5000
jz, Private,33,16, High school graduate, Not in universe, Widowed,, Sales, White, All other,Femc`e, Not i uivese, Noe n^ uniNerse, PT for non-econ reasons usually FT,JQ,,0, Single, Not in universe, Not in universe, Householder, Housegler,1b336o57,,,, Not in universe under 1 year old,,%,) NoY in uFnivSse, !United-State~s, United-States, United-States, Native- Born in the United States,0, Notein unierse,h,52,0,95,-50~00
55,xPivt8,&,j, 7th an 8thCgr@ade, Not in universe, Married-civilian spouse present,* Tranportaoion, Transportation and material moving, Whit_e,AVlP other,$ Mle, o, Not 6na universR, :Childrn or Armed Fofres,0,0,!A, OJ4i<t oth under 65,, Not in universe, Hocseholder, $Householer,22D.T, HNonmo^]ver, Nonmover, Nonmover, Yes,,I, Not in4 univ-se, United-SAates, United-States, United-States, Native- Born in the United States,F, Not in universe,2,,0,94,G0q000
41, Pri}Ze,41,30, High school graduate, Not in universe, Se7asdated, HopiHtlservicefs," O""h+er serQi@e", White, Mexican (Mexicano),, Not in suniverse, Not in universe, Children or Armed Forces,0,0,, Head of househod, xNot in universe, Not in universe, Householder, HoueholdRr,%1036.92, Nonmover, Nonmover,, Yes,,56,Nwn in universe, Mexico, MeZxic,efico, Foreigna =born- Not a citizen of U S ,{, Not in universe,2,52,0,V,550E00
0, Not in universe,0,U, dCildren,,Never married, Not in universe or children, Not in universe,"  Wvh,$ite"," *All, 1other", Mal, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Nonfiler,~Not Tn universe, Not in universe, Child <18 never marr not in subfamily, Child under 18 never married,1785.63, Not in universe, Not in univerMe, Nwt in univer&se, Not in universe uner 1 year old,,, Both parents present, United-States, nited-States, United-States, Na+ive- Born in the United Stats,, NFdt in 7universe,0,',0s,94,-50000
74, Not in universe,0,(q," |1th^SF""rade","S No in""5uni^erse", Married-civilian spouse present, Not in universe or cjhildren, Not in universe, White,Allpther, Male,, Not in universe, Not in labor force,0Y,0,, Joint both 65+, Not in universe, Not in universe, Householder,,575.5j!9,,,, Not in universe under 1 year old,,0, Not in universe, United-tJes?, United-States,,,0, Not in universe,2,0,0,95,-5_-3
50o, Private,35,]c7,, Not in universe, Married-civilrian spouxe present, Finance insurance and real estate,Sales,"""Wh_to", All other, Female, Not in universn, Not in universe, Full-time schedulms,,Wf0,00W, J-int both under 65, No in u4niver, Not in universe, Spousea of }ouseholder, Spouse of householder,3205's1G,,,, Not inQuiverse !under h ymear old,,., Not in universe, United-States,UnmteGdStatem, UYniSedState, Native- Rorn in the United States,, Not jin universe,2S(,d2,0,9'5, 50000+.
c,j Federal governmeCnt,S4h$,a=, High school graduate, Not in universe, 4ever maerrie,Public aHminstratiP, Professional specialty, White, Al othejT, !MaleG, zot in un&verse, Not inunlVe:rse, Children or Armed Forces,0,,0, Single, Not in u9icoSse, Not in universe, RP of unrelatedsubfamily, Nonrelative of householder,33X99.8, NomAuv&Hr, Nonmover,Nonmover, Yes, Not iAn univerXse,6, Not in yunivrse, United-States, United-States, United-States,,LQ, Not in universe,,52,0,94,-50000
n*@o, rivate,25,2, Masters degree(M MS MEng MEd MSW MBA), Notin niverse, Married-civi(lan spouse present, Manufacturing-nondurable goods, Executive admin and managerial, White, All other, Mafl, Not in universe,, Full-t.e schWe-ules,8,0,200,, Not in universe,* No inIunrverae, Spouse of Yxhousehlde%r,@Spouse of huseholder,J18e1.2n,,,, Not in universe under 1 year old,,, Not in un#iverse, United-States, Unit0ed-Stat8s, United-States, Native- Born in the United States,(l2R, Not in universe,+,c^Z0,0,95, 5#0000+.
g67Z, Private,36m,27, 5th or 6th grade, Not in universe, Married-civilian spouse present, PrivatU hou;ehold services, Private housZehold sevices,` 2hie, Mexican (Mexicano), Jmemale, Not iG universe,N Not in u7nivelrse, ChildLen or Armed For c_es,;Nq,0,, Joint bOth 6+, Not in universe, Not inYo unver.e, Spouse of householder, Spouse of householder,1153.7, N:moUver, Nonmover, NonmovZr, Yes, Not inunivetrsle,1, Not in en)iverse, Mex$co, Mexico, Unite2-StaPes, Native- Born in the Unitedta7tes,0, Not in uniersZ,\2l,q2,0,94,-5hqt00
5, Not in universe,0,., Childr/O,X{o/ in u1iverse,XANeSr arried, Not in universe or children, Not in{un&iveGe, White<, All other, Male, Not iJunivB2e, Not in u\iverse, Children or A$med Frces,h,0,0,^NsoVilelr,m Not in univeXse,, Child <18 never marr nt in subfmily,o ^hild ner 18 n<ver married,1t2a9,, Nonmover, Nonmover, Ys, No in univeNrs=,, Both padets pesdnt, UnitedC-StatZs, Canada, UniEje-States, Native- Born inGthe UnitedVytates,0,ot in u4nivQyerse,Ee,0,X+,94,-50000
XjS,,0,0, 7th and 8th grade, Not in universe, Never ?aried, Not in uni[ers or childeen,, White, 0lothdr, Femal, Not in universe, No\iRn ubnivrse, Not in lab Tforc,},0,0, Nonfiler, Not in unirse, Not in universe, Child under 18|of RX of unrel[ subfamily, Non relative of ho}seho\der,710^6,,,, Not in universe under 1 year old,,0, Mother only present,, United-Stames, United-States, Native- Born in the United States,0, Not in universe,2,O,0E,95,-50000
