AAGE,ACLSWKR,ADTINK,ADTOCC,AHGA,AHSCOL,AMARITL,AMJIND,AMJOCC,ARACE,AREORGN,ASEX,AUNMEM,AUNTYPE,AWKSTAT,CAPGAIN,GAPLOSS,DIVVAL,FILESTAT,GRINREG,GRINST,HHDFMX,HHDREL,MARSUPWRT,MIGMTR1,MIGMTR3,MIGMTR4,MIGSAME,MIGSUN,NOEMP,PARENT,PEFNTVTY,PEMNTVTY,PENATVTY,PRCITSHP,SEOTR,VETQVA,VETYN,WKSWORK,AHRSPAY,year,income
16,Private,33,29, 10th grade, High school, Never married,Retail trade,Other service, White,All other, Male, Not in universe, Not in universe,Not in labor force,0,0,0, Nonfiler,Not in universe,Not in universe, Child <18 never marr not in subfamily, Child under 18 never married,956.0,Nonmover,Not in universe,Nonmover,No,No,0,Both parents present, United-States,United-States, United-States,Native- Born in the United States,0,No,0,0,0,94,-50000
00, Not in universe,0,0, Children, Not in universe, Never married, Not in universe or children, Not in universe, White, All other, Female, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Nonfiler, Not in universe, Not in universe, Child <18 never marr not in subfamily, Child under 18 never married,966.24, Not in universe, Not in universe, Not in universe, Not in universe under 1 year old, Not in universe,0, Both parents present, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,0,0,0,94,-50000
71, Not in universe,00,00, Bachelors degree(BA AB BS), Not in universe, Married-civilian spouse present, Not in universe or children, Not in universe, White, All other, Female, Not in universe, Not in universe, Not in labor force,0,0,4000, Joint both 65+, Not in universe, Not in universe, Householder, Householder,123.45, Not in universe, Not in universe, Not in universe, Not in universe under 1 year old, Not in universe,0, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, No,0,0,0000,95,-50000
18,Not in universe,0,0,High school graduate,High school,Never married, Not in universe or children,Not in universe,White,All other,Male, Not in universe, Not in universe,Not in labor force,0,0,0, Nonfiler, Not in universe,Not in universe,Child under 18 of RP of unrel subfamily, Child under 18 never married,0000.00, Nonmover, Nonmover, Nonmover, Yes,No,0, Both parents present,United-States,United-States,United-States,Native- Born in the United States,0,No,0,0,0,94,-50000
25,Not in universe,01,01,High school graduate,High school, Never married, Not in universe or children,Not in universe, White, All other, Female,No,Not in universe,Not in labor force,0,0,00000, Nonfiler,Not in universe,Not in universe, Child <18 never marr not in subfamily, Child under 18 never married,3632.10,Not in universe,Not in universe,Not in universe,No,No,0, Both parents present,United-States, United-States, United-States,Native- Born in the United States,0,No,0,01,3000,95,-50000
18, Private,37,42,High school graduate,High school, Never married, Business and repair services, Handlers equip cleaners etc ,Black, All other, Female, Not in universe, Not in universe,Full-time schedules,0,0,0,Single, Not in universe,Not in universe, Secondary individual, Nonrelative of householder,1053.70,Not in universe,Not in universe,Not in universe, Not in universe under 1 year old,No,0,Neither parent present, United-States, United-States, United-States,Native- Born in the United States,0, Not in universe,2,0,0,95,-50000
11, Not in universe,01,01, Children, Not in universe, Never married, Not in universe or children, Not in universe, White, Mexican (Mexicano), Female, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Nonfiler, Not in universe, Not in universe, Child <18 never marr not in subfamily, Child under 18 never married,2075.7, Not in universe, Not in universe, Not in universe, Not in universe under 1 year old, No,0, Both parents present, Mexico, Mexico, Mexico, Foreign born- Not a citizen of U S ,0, No,0,00,0,95,-50000
41, Not in universe,0,0, High school graduate, Not in universe, Married-spouse absent, Not in universe or children, Not in universe, White, NA, Female, Not in universe, Not in universe, Not in labor force,0,0,0, Head of household, Not in universe, Not in universe, Householder, Householder,1420.2, Nonmover, Nonmover, Nonmover, Yes, No,0, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,0,0,0,94,-50000
06, Not in universe,01,0, High school graduate, Not in universe, Married-civilian spouse present, Not in universe or children, Not in universe, Black, All other, Female, No, Not in universe, Children or Armed Forces,0,0,0, Single, Not in universe, Not in universe, Spouse of householder, Spouse of householder,2601.86, Nonmover, Nonmover, Nonmover, Yes, No,0, Both parents present, United-States, United-States, United-States, Native- Born in the United States,0, No,0,01,0,95,-50000
34, Private,33,33, Masters degree(MA MS MEng MEd MSW MBA), College or university, Married-civilian spouse present, Finance insurance and real estate, Precision production craft & repair, White, Mexican (Mexicano), Male, No, Not in universe, Children or Armed Forces,0,0,0, Joint both under 65, Not in universe, Not in universe, Householder, Householder,1676.07, Nonmover, Nonmover, Nonmover, Yes, Not in universe,0, Both parents present, Mexico, Mexico, Mexico, Foreign born- Not a citizen of U S ,0, Not in universe,0,52,900,95,-50000
30, Private,31,78, High school graduate, Not in universe, Married-civilian spouse present, Utilities and sanitary services, Protective services, White, All other, Male, No, Not in universe, Children or Armed Forces,0,0,35, Joint both under 65, Not in universe, Not in universe, Householder, Householder,100.00, Nonmover, Nonmover, Nonmover, Yes, Not in universe,6, Both parents present, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,2,52,0,94,-50000
32, Not in universe,01,01, Bachelors degree(BA AB BS), Not in universe, Married-civilian spouse present, Retail trade, Executive admin and managerial, White, All other, Male, Not in universe, Not in universe, Full-time schedules,0,0,0, Joint both under 65, Not in universe, Not in universe, Householder, Householder,1000.00, Not in universe, Not in universe, Not in universe, Not in universe under 1 year old, No,3, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, No,0,01,0,94, 50000+.
52, Private,42,30, High school graduate, Not in universe, Married-civilian spouse present, Not in universe or children, Other service, White, All other, Female, No, Not in universe, Full-time schedules,0,0,0, Joint one under 65 & one 65+, Not in universe, Not in universe, Householder, Householder,1257.09, Not in universe, Not in universe, Not in universe, Not in universe under 1 year old, No,4, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,0,0,500,94,-50000
17, Private,29,29, 10th grade, High school, Never married,Retail trade,Sales,White,All other, Male, Not in universe, Not in universe,Not in labor force,0,0,0,Single,Not in universe,Not in universe, Child <18 never marr not in subfamily, Child under 18 never married,0.00, Nonmover, Nonmover,Nonmover, Yes,No,2,Both parents present,United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,0,20,0,94,50000+.
90, Not in universe,0,0, 10th grade, High school, Never married, Not in universe or children, Not in universe, White, All other, Female, No, Not in universe, Not in labor force,0,0,0, Nonfiler, Not in universe, Not in universe, Nonfamily householder, Householder,878.0, Nonmover, Nonmover, Nonmover, No, Not in universe,0, Neither parent present, Ireland, Ireland, United-States, Native- Born in the United States,0, No,2,0,0,94, 50000+.
33, Private,33,16, High school graduate, Not in universe, Widowed, Not in universe or children, Sales, White, All other, Female, No, Not in universe, PT for non-econ reasons usually FT,0,0,0, Single, Not in universe, Not in universe, Householder, Householder,000.00, Not in universe, Not in universe, Not in universe, Not in universe under 1 year old, No,0, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,0,52,0,95,-50000
55, Not in universe,01,01, 7th and 8th grade, Not in universe, Married-civilian spouse present, Transportation, Transportation and material moving, White, NA, Male, No, Not in universe, Children or Armed Forces,0,0,0, Single, Not in universe, Not in universe, Householder, Householder,220.00, Nonmover, Nonmover, Nonmover, Yes, No,1, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,2,00,0,94,-50000
41, Not in universe,41,30, High school graduate, Not in universe, Never married, Other professional services, Other service, White, Mexican (Mexicano), Male, No, Not in universe, Children or Armed Forces,0,0,0, Head of household, Not in universe, Not in universe, Householder, Householder,1036.92, Nonmover, Nonmover, Nonmover, Yes, No,0, Neither parent present, Mexico, Mexico, Mexico, Foreign born- Not a citizen of U S ,0, Not in universe,2,52,0,95,50000+.
0, Not in universe,0,0,Children,High school,Never married, Not in universe or children, Not in universe,White,All other,Male, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Nonfiler,Not in universe, Not in universe, Child <18 never marr not in subfamily, Child under 18 never married,1785.63, Not in universe,Not in universe,Not in universe,Not in universe under 1 year old,Not in universe,0, Both parents present, United-States,United-States, United-States,Native- Born in the United States,0,Not in universe,0,0,0,94,-50000
74, Not in universe,0,0, High school graduate, High school, Married-civilian spouse present, Not in universe or children, Not in universe, White, All other, Male, No, Not in universe, Not in labor force,0,0,0, Joint both 65+, Not in universe, Not in universe, Householder, Householder,575.50, Not in universe, Not in universe, Not in universe, Not in universe under 1 year old, No,0, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,2,0,0,95,-50000
50, Private,35,35,High school graduate, Not in universe,Married-civilian spouse present, Finance insurance and real estate,Sales,White, All other, Female,No, Not in universe,Full-time schedules,0,0,00,Joint both under 65,Not in universe, Not in universe,Spouse of householder, Spouse of householder,3205.00,Nonmover,Nonmover,Nonmover,No,No,0, Not in universe, United-States,United-States,United-States,Native- Born in the United States,0,No,0,2,0,95, 50000+.
