age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
3l,3rivate,,2AsC2>c-adm,12,Divrc/d,Exec-managerial,@Unma>Sie,Blac,Female,!<,0,40,Unoted-States,<=50K
(,rpvate,261,"5tR-0X,",3,Married-civ-spouse,Machine-op-inspct,,White,M#-,0,0,40,exso,=^5r.
48,Private,440706,7tMP8th,4,,Machine-op-inspct,"\usba5nd^""",,"a1le""",mA,>,40,United-States,>50K
48,sPqiqDte,_72R5,`aZcheao,13,Married-civ-spouse,les,Husband,White,Male,0,0,45,United-States@,=50K
w,,459463,2e8,8,Mari:d-pous Xe-absent,Other-service,Unmarried,Black,Female,,A,,United-States,<=50K
27,Private,j598q4D,XacheDlors,13,Married-civ-spouse,Admeclercaqjl,7TbaHn,White,Male,J,0,m{H5,"Uni7""d-Sta<s",/=50K
5!y4,"AhPriCat,;",98436,Masters,74,Married-civ-spouse,O9wherZ-seXvice,Husban,White,Male,,0,0o0Z,United-States,u5.*K
2-,Private,147=51v,3S$-gr},p,Never-married,Machine-op-inspct,Other-relative,,Male,.0,/kd,1,United-Sdates,<=50K
22,IPri6vaLeG,S38g42,9th,5,%evRer-mari.ed,%Crauft-rHpair,:Own-chil:,W@e,;avl],(/,0,I,United-States,=0HK
49,Lcl-Kov,,Masters,14,Married-civ-spouse,Adm-cleric_l,,White,Male,A0n,A,]0f,Italy,5`
47,Self-emp-not-inc,171968,ac<lors,13,Widowe-d,,Unmarr=ed,Asian-Pac-Islander,Female,0,FJC,60,Thailand,
s7,Stat+e-gov,168223,Som7e-colleg,10,Iiv|rced,Adv-\lerical,Unmarried,White,7F5made,0,l,40,Unte{d-Stat%`s,<=0K.
20,Private,262749,Some-cwollege,10,Never-married,Other`-service,Own-child,LLh<tj,Male,[,0,35,United-States,<=50K
b17,Private,98675,\\i,w^,Never-married,Other-service,,White,Femal,+W,p,20,UnQit:d-States,<=50K
37,Pr5v3e,1_5567,H-+pra(,,Divorced,Machine-op-inspct,Unmarried,White,a~l6g,[,0,#0,United-States,50K
K,Private,0538,12th,P,,Prof-spe!ika{ly,Umarried,White,Female,0,0,R40,United-States,
,Private,82699,Prof-Qschool,15,>Divorced,,NotAiafamil'y,Black,Female,13550,0,70,United-States,",S."
51,,30dz6 10S,DDoctorat,PUm,Never-maried,Prof-specialty,Not-in-family,Wh<te,Mae,0,0,,United-States,50
2,Private,380560,HS-grad,,N[ev22r-marr2ed,Farming-fishing,Other-relative,W#hite,"""al",0,0,40,Mexco,<=50K
DY,Pri)vat>,117779,HS-grad,<,Marred-[cv-9pou}e,Machine-op-inspct,Wife,White,Female,0,0,v,UnitedStates,>50K
,riv*te,M3712y,Some-college,10,Never-married,Other-sXervice,Unmarried,hN[,Fema#e,0,-d,x5,Unied-S:ate#,<=50K
u^(1,Private,199/9`5,Some-college,815,Never-married[,Other-service,Ow]ncilH,White,Female,0,0,40,United-States,9<5K
52,Private,rR073,7th-8th,4t,Married-civ-spouse,Machine-op-unstpc/t,Husband,White,Male,0,0,W,United-States,<=50K.
4,Fd'a-ov,510072,+Bo!helors,D,Married-civ-spouse,Eec-managerial,KHu+Ob>d,White,ae,0,`,40,United-States,>50K
36,Prv>K+t,81259,slsoc-a(dm,12,Divorced,Prof-specialty|,nQm&arriW,White,Fpe1aa,0,0,P6f,"UnJiY@d-S""t+tes",<=50K.
38,Private,+L2GA90,HS-grad,,SeXarated,Tansport-moving,Unmaurried,Blck,Female,"$""",0nj,30,Unite-States,TV0Ku
?,rqPva4,91996,,9D,Divorced,O|sherse.vPce,,W]hite,Female,0,2,40,United-States,<=50K
73,Self-emp-not-inc,130391,HS-grad,9,Never-marred,Other-service,}otEin-famiPly,Khit,Female,0,0,36,UnEi4tUed-States,<=50K
mxx,Prixcte,82566,Assoc-acdm,1U,Married-civ-spouse,Sales,Husband,White,Male,0,I7,45,Uno!ed-DStates,<=50K
J,,32372,Bachelors,S,Married-civ-spouse,Exec-manageril,Husband,hTt',Make,!,1672,7R,United-Sate.,<=50e/'
23,,908[,Bachlors,13,Never-married,Tech-support,Own-child,White,Female,",",$,b40,United-States,<=50K.
38,,166585,HS-grad,9,Neeramarrie#d,Exec-managerial,Own-c5Rld,White,Female,!R,0,[8(,niDed-taKs,=m50}
0A4,State-gov,239256,Soe-college,1$,Married-civ-spouse,Adm-clerical,HuVb%ad,White,fake,01,0,40,United-States,<=50S;
3Ed,Private,278553,Bachelors,13,iarried-civ-pouse,Prf-(Mspecjialty,uHband,Black,Male,Q,]v3,38,nitecTStaqes,7~50wK[.
3/0,Private,20524r,HS-grad,,Never-married,Handlers-ceaners,Own-child,te+,Male,,",0~f", V0A,Un_ted-States,<=50K
25,Private,Hn78037,Some-college,,Never-married,Adm-clerical,Own-child,White,Male,;,,3p,"UniS""ed-Stats",<=50K
32,Private,178449,HS-grad,Q,Never-married,Craft-repair,Not-in-family,White,Male,,,50,}qite-St+tes,<=50K.
34,Pivase,14B092,HS-grag,9,Nevedr-marredI,Tech-support,Not-in-family,7t,Male,,0,40,nied-States,<50qS
;t,Self-emp-not-inc,285575,S-gra,2v,Married-civ-spouse,Exec-managerial,Husband,Asian>Pac-Island`er,Male,,0,40,China,<=50i.
41,Local-gov,0776,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,MalA,Y,0,40,United-Qttes,<=50K.
8,Private,"21944,6N",9th,5,Married-spouse-absent,"ERc-manageri,ac",Noe-in-Pamily,White,AMale,a[_,,54,MexFbJo,<=50K.
40,Private,188942,S>me-`olegy,1L0,Married-civ-spouse,,Wife,Black,Female,^9`d,,40,Puerto-Rico,<=50K
21,Pvate,8.84,Some_-coRege,[1,Nevr-married,Adm-clerical,Not-in-family,Whqe,Female,0,"0m""",40,UnitedW-tates,<=50YK.
t0,State-gov,297551,H?Sg-rad,,;arried-cv]aspouse,Prof-specialty,u=bad,White,Male,"""",0,52,vUnited-States,<=50K
4[,Private,206833,He-grO,9,Separated,Handlers-cleaners,Unmarried,Bl+v,Female,,&[,AQ4,United-States,<=50K
22,Pvo,q5s152,Some-college,0J,Nemer-marrded,Adm-clerical,Own-ch`ild,White,FeaB,0,0,38,United-Stats,<50=z.
32,Private,86723,HS-grad1,,Never-marrie d,Other-service,Not-in-family,zhite,Male,0,0,5fK,United-States,<=a}0
C,,188U69,3ra,9,MaKrr[ied-civ-spouse,Machine-op-inspct,,Whit^,Male,0,H,)I,,<=50K
t,[Privte,b439T,HS-grad,i,Maried-ciR-spose,Sales,Wife,,?FemaMle8,0,,15,United-States,-=-0K
!o,Local-gov,1897p2,@0th,:,harried-civ-spouse,Transport-moving,Husband,Whit9j,ge,,0,40,United-States,~=50B.
31,Prri'vat,163516,Some-college,10,Widowed,Adm-cleriVcal>,narid,Whit<,F-em0le,R\|0,0,L,United-States,<=5f$
2K5,S(lfA-emK-not-ic`,17676y,HS-aEd,_Rb,Never-Varrried,Farming-fishing,Ow-]8(iNd,WSi0t,Male,0,0,,UnitecdbSt]ates,<=50
4&,Private,23@381,Assoc-voc,qy|,Married-civ-spouse,rAdm-Cclerical,usband,|Whii0,Ma`e>,G0,E0,$AR,UntedU-StatVs,<=50K
25,Pd#ivat5e,88{}7,,9,Never-married,Craft-repair,Own-child,White,MFl$,,0,4<,United-States,<=50K
U,Private,117747,Bachelors,_,Divorced,Other-service,Unatred,Asian-Pac-Islander,Female,,0,40,Viejwa<,<=50oK.
`z,Self-emp-not-inc,119272,S-grd,9,Married-civ-spouse,Exec-mYna5erial,Husband,Whte,Male,,,c,UniteGqSate,<=50K.
29,Private,103634,HSra,):d,Never-married,Protective-sev,Unmaried,White,MaX,I,0,35,Uned-S=ate,<=50K.
n41,PriKvUte,16l26#5,Bachelors,1N3',,Craft-repair,Husband,White,Male,^,ceq,,United-Vtates,>50K
50,FXev:eralgov,343014,Some-college,.10,Married-civ-spouse,Exec-managerial,Husband,Black,TMale,0,l6~5,40,United-States,<150K
eE,Private,59X3,HQlra,9,,Exec-mnage1a#l,Wife,,Female,0,0,40,,>of
D3,Private,+W5535,9th,5,Married-civ-spouse,Craft-repair,ZHusbaKnd,Other,,0,{,40,exc!,<=50K
[0,Pyrivjal',29235,,F1:01,Never-married,Adm-cleric$al,Other-relative,White,Female,,0,20,United-Stat&s,<=50K0
,ivvLte,234328,Bachelors,132,Divorced,Sales,Not-in-family,White,,,,?,U`nited-S{<ate)s,<=!5]w
30,ivate ,0{z8*,HS-grad,),Married-civ-spouse,Machine-op-inspct,Husband7,White,Meale,0,b,!#,tniteCdStatc~es,<0K
,Private,5]h8303,H`G-gra=,9,,Prof-specialty,Own-child,W+1iwe,Male,/03,0,40,Mexico$,>5][*
3|,Private,3&8s2H,HS-grad,n,:eve-arrid,Adm-clerical,,"WTicte""",i0wFMale,<tA,"4u,",40,UniteSdOStates,-<=Q50K.
31,Pdiv[te,34572,",Assoc-voZc",11,Married--ivE1s!pBouse,Handlers-cleaners,Husband,White,MdaMe,0,0,45,United-States,<=50K
j3O,?,243190,oEe-cbollge,10,Never-married,?,Own.-chit`d,Asian-Pac-Islander,,0,0,20,,=5~
2pH#,Federal-gov,72338,Assoc-voc,11,;eYv=r-marri^ed5,Po-speGcialty,Other-relative,,Mle,0,0,40,United-States,<=50K
9,Private,,rBchlr,13^,,ech-support,Own-child,White,Fem.ale,n, 4,40,UnidSttes,<=50K
"3,F",,105821,HS-gLad,,Married-civ-spouse,Eec-anagerial,Husband,WchRi-e0,Male,5178,0,[,ngi{ted-States,>50K
37,Privatq,188571,"H""S-graBd",9,Married-civ-spouse,Transport-moving,Husband,White,,0{,0,4#of,United-States,<=50K.
50,Self-emp-not-inc,C401V1No,HgS-grad,rV,Mqrried-civ-Vpouse,wraft-repai3,Husband,White,Male,99999,0,50,United-States,>50K
33,,198660,HS-grad,,Ma2riedcv-spouse,Machine-op-inspct,Hvsbazd,White,Male,99999,Q,56,United-States,>50K
4F,Self-m<notJincz,"759{i""",H-grAad,9,Married-civ-spouse,Craft-repair,}usband,Wite,Malne,;,,{,UiUed States,<=50K.
58,Private,317479,,9,Divscrc[Pd,,Not-in-family,Black,Female,, ,4tg,United-States,"""=509KY"
g,?,144172,A!s3\-ctm,12-,Married-civ-spouse,?,Wife,White,,0,e,]Vi,Uni6eq-Sttes,H<=50K
e8,Pr$vate,309620,Some-c:ollege,F,Married-civ-spouse,Sales,Husband,Other,Male,=^0,0,60,?,<=0K
,Private,486864z%,10th,,,tthe-ser2ie,Other-relative,White,Male,M,,zy5,Mexico,<=0K
.)5,Local-gov,,Masters,g,Divorced,Prof-specialty,Unmarried,White,Female,0O,!,40,Un@iIt'edSSt$ates,<=50K
44,Private,30Uj,,10,Mrried-civ-spouse,Craft-repair,Husband,RWWhit,\M|ale,0,R,60,United-States,]
4fF,Locjjl-govs,'77,Some-college,10,Married-civ-spouse,"ProtectZi""e-seyrv",Husband,White,1Tle,,0,48,United-States,>50K.
&5,Priv>at8,_}3{9854,Doctorate,,Never-married,Prof-specialty,Not-in-family,White,!a2l~e,q,N,40,Taiwan,>5F\+
44,Private,t1679680,Masters,14,Marruedi-iv-s:ouse,Exec-managerial,Husband,Wh!tj,Male,0,0W,,United-States,<=50K.
65,Private,71075,Some-college,10,Divorced,Sales,Not-i@n-fsTmily,White,Female,M,t,20,United-Stat\s,<P5K.
n0,Private,259336,HS7au,9,NelHer-marVed,Other-service,wnYcil,White,Male,7O,,40,Peru,[%50K.
p{|,Pvdat,197757,Bachelors,%m)z,\ever-maBried,Prof-specialty,Wwnchsld,Asian-PaVc-9slander,Fem%aYe,0,0,40,Phil^ppnsZx,<0=50K
ew,Private,d459,HSgrad,9,Married-civ-spouse,Cr(ft-repair,Husband,,Male,0,Lc,",P5d",,<=50K.
3a9,Privte,269722,Bachelors,o.,Married-civ-spouse,Exec-managerial,Hwszband,White,M{ale,0,0,70,United-States,9P=57wK
39,Piv:be,163392,HS-grad,},Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,M,0,0,I260,?,$<D0K
55,Private,20M939,HS-gr,O,Married-ci>v-spouse,Craft-epair,DHusbafndW,RiAe,,0,0,4\8,United-State,>50K.
q-`6,Private,S540,HS-grd,y9,Married-civ-spouse,Craft-repair,Husband,White,Male,K,,,United-States,<=5.
47,Private,,3HS-gad,pf,W~iFowJd,Adm-clerical,"!Not-in-fami`l""y",W;hire,mal,2174,/0,40,E6gland,<=50K
59,Self-emp-no-inc,190997,10th,6,Mared-Kciv-spouse,Exec-managerial,_usband,White,M:?a,0,)W,,UnitedSt?!t8s,<=50K.
`,?,i6-40o,Somecollege,Z9,ev=r-malrjied,?,Not-in-family,White,"]""xal.e",0,,24,United-States,<=50K
3Q6,?,133278,1U,8,Separated,?,,Black,Female,$i,0,,United-Staes'F,<=50K
,Self-emp-not-inc,89508,Some-college,Ih[3,Married-civ-spouse,Exec-ma2nagerial,Husband,,Male,3908,0,,United-States,<=50K
26,,21R2,Some-college,10,Married-civ-spouse,Handlers-cleaners,;u`ba)d,White,le,-0,0,*4,United-States,>5nK
1,Local-gov,314375,SoLP-coRlege,I10,Married-civ-spouse,Protective-serv,Husband,Wt,aBal-,0,0,30,United-States,<=50K.
-,,96244,Some-college,10,Never-married,,Ow<-child!,White,al,0,0,45,United-States,<t530K.
43,Primte,152629,HS-grad,.,Married-civ-spouse,Craft-repair,HuanL,Wh Ve},MZ$\eC,0,0,[40,United-States,>5Q0LKN
19,AEiCcate,187570,HS-grad,9,Never-married,raEt-repar4,Own-child,White,als,a,,20,Unitd-States9,?z50K
b1,Pr3SvPe,,PrescQV)ol,R1,Never-married,Faming-^fisPing,,Whgite,Male,@,^,57Z,Qexco,<=50K
9,,157569,HS-grad,9,Married-civ-spouse,NAdm-9kericaul,Husbnd,White],Mal,,V,,mnited-States,<=50K.
33,Private,30307I,HS-grad,9,narried-civ-xspKus8,Other-service,.an?d,.Wte,tMne,0,0-p,40,;nited-St3ats,<=)0:
,Private,278C581E,>S-grad,F0<,Divorced,Craft-repair,On;-+hild,White,Female,{D,0,|,UnibF-Stat?s,<=50K
e2,Prvarqte,,HS-grad,9,NevZer-maOri$ed,Am-clerical,Not-in-family,,2ia:e,|z-,0,#,}nite-States,<=50K
;95,Self-emp-not-inc,343631,HS-grad,9,Married-civ-spouse,,yIHus8anAd,Asian-Pac-Islander,Male,0,0n,,United-States,<=50K.
m4Xb,Private,12 1424,Batheulors,13,,yExe-manager$il,yHosad,White,Male,V],5!,55,United-States,>0K
25,Pribvate,131463,Bacheors,OE3,Married-civ-spouse,Pr%of-$ecialty,Hus-and,White,M57al)e,0,^LgQ,40,|United-States,<=50
Y,a5:ivae,207621,HS-grad,9,Neer-omarrid,Adm-clerical,Own-child,Whxite,Fma2=y,0Q, ,Rc0,UGited-States,<=50K.
45,Private,128,HS-grd,9,Divorced,Other-se/yvice,Ow-Jccld,White,Female,0,0,60,Unite-Ste*s,05WK.
2$,,G618S81,/S-#Mgra=D,v-,Marred-civ-spose,Craft-rBpaar,Husband,>\itY,alt,0,0,,Uniteo-tates,}<=50K
oe,#rivrae,142616,HS-grad,IE&,repar+ted,\ther-serice,OwD-child,Bl$,Female,",j(",0,&0,United-SFtates,<=50K
44,Federal-gov,786418,rS-ga,9,,Transport-movinq,Husband,,Male,ca,0,0i,United-States,<=50K.
V,Private,49278,^ssoc-acm,,WivNr)ced,Adm-clerical,Unmarried,White,Female,,0,4k,United-States,<SK
32^,Private,k4KW,%Xa\trs,K<,eve-married,Sales,Own-child,rWite,,0,CQ,C0r,United-States,<=50K.
45,PrivteJ,14t7,HS-grad,9,,Machine-op-inspct,Unmarried,Black,Female,0,[*@,0G,United-States,<=50K
-,Local-gov,286967,,,Married-civ-spouse,V-7aft-re!p_air,,White,Male,,,45,United-StavAs,<=50K
36,Prfvate,1387,1s=-4th,,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,4,4+$J,Italy,<=50KO
,Self-emp-not-inc,O117k7f,Bachelors,13,Married-civ-spouse,SaTl#s,Husbzand,White,Male,2829,0,60,United-States,=50;K
'S24,Self-emp-not-inc,31606,BchelToars,,MarrmIiAd-cPiv-spouse,Pof-stecialt0y,Other-relative,White,FemB,0,)y,20,United-States,>5K.
51,Self-emp-not-inc,136708,HS-grad,9,,Vaws,Hu5sbanff,Asin-Pac-Islander,Male,3103,0,,Vietam,
23,Loc7gov,212803,Bacwelrs,13#,Never-married,Prof-specialty,No-i`-fBamily,White,em6a[lN,0,0,35,United-States,<=f5qR0K
53_1,rNvte,47151,"""f-gad",jI,NeveC-marrie|d,ter-servi?ce,ot]n-famly,White,Femal,0,0,N6s,United-States,"<,t0K"
30,bPrivate,20521sn,HS-gr{%],9,ar.ried-cv-spouse,ac<ine-W-inspct,Husband,White,Male,0,2002,n,United-States,<=50K.
39,Private,"1,1738[",HS-fgradk,teuk,Never-married,Tech-support,Notin-f<amily,W SUe,,0,0,c02=,Eng8lanR,<=50K
W3n^,P;vatvbe,281z70,HS-grad,E,Divorced,Exec-managerial,Unmarried,|hit&,Female,Cqmh,b,w8,United-States,<=50K
69,Private,269499,HS-grad,,Widowed,Ha{edqlers-ceyaners,N.ot-i{-fami@y,White,Fmalej,jb[,$,,United-States,/=50K
43,PrvatB,184105,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,!hteO,Male,],0,,1United-State,<=50K
6~04,,321403,HS-grad,U,Wi@ow@l@dp,,[ther-relative,BlT^aNcka,Male,J,=Y,40,Ui'ed-mtates,<5CK.K/
H,Private,18681~,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,a,,0,52,United-States,>
53,Private,(947eT6,,9,Divorced,Other-sDervice,Not-in-family,qi,Female,0,@K,3/8,Uniy8ed-States,==\]0A
47,LocalF@gov,162236,Bachelors,13,Divorced,Pr{of2speciVty,Not-n&-ffily,White,"Feu<mal""",n,0,BKui5,UnYted-States,>50K.
19,Local-gov,D20,HS-grad,9,Nevermarried,Ad-cl!ei_bcal,Ow{l-zhicld,BKck,Fema{e,20,0,40,United-States,<=50K
47,Private,,Assoc-acdm,,Ma?rie;-civspouse,Adm-Ylerical,;ife,Whi<e,Female,0,0,40,a,>50
a_43,"Se,lf-emp-not-inc",75435,HS-gra|,9},Divorced,Craft-repair,}Unmarrid,"Aer-Indi,an-Eskio",Male,Nu,,X0,United-States,<=50aK
18,Private,"17492S6""",9th,\x#,Never-married,Oterserv;ice,O[-cuhilu,WiV,Made,F,0,1]5,?,<=50K
45,Private,102771,HS-grad,9,Married-civ-spouse,Craft-reHair,Husband,Wiqt,"eOlr,",+,188K,40,United-States,>50K
7,WPi5ate,111900,ome-college,10,Never-married,Prof-specialty,Not-in-family,White,'Male,j,0,_ %,United-States,<=50K
A'[,L4agov,ql1,o$m-c olleg,10,Nev'er-mi8red,Adm-clerical,Own-#ch7il,White,Female,0,0,2*5,-UBitedeStes,V<50K.
37,Prkvate,143058,10th,el,Married-civ-spouse,Craft-repair,Husband,zhiA,Male,0,0,50,United-States,<=50K
->,Privte,10)e9V,Bachelors,<R3,Married-civ-spouse,Transpo1tgmoviMg,Husband,White,Mae,0,0,-A5;,,<=50K.
gPvm,Private,174626,HS-grad,,Never-married,Handlers-cleaners,Own-child,Wl- ,Male,0,0,,United-States,<il=50m
53,"1,ate",,Seme-coll5e,10,Married-civ-spouse,Craft-repair,HusbanPd,White,8l,0,0,G7,United-States,>0K.
2,Self^erp-ij,171041,^ach[lorA,1Zj,Never-married,,Own-child,White,Male,Q,0,E,United-iUtt(es,<=50K.
,Esriate,189897,HS-grad,9,Never-married,Craft-epair,TN>oNd-in-fmily,White,Me,,0,,7nited-&taes,<=50ua.
49,Private,185385,Masters,(,Married-iv-spouse,PFrof-specialty,Husband,White,Male,=-,0,50,United-States,>50K
2.U*<0,Private,61777,WSoce-colleXge,$e1,Marred-civ-swRouse,e6mes,Husband,White,Magie,0,0,30,United-States,<=50K
3W2,Stae-gov,206051,Some-college,m,Ma3red-spose-ab7sent,FOrnming-?fi hinL,Own-cild,Whitp,Male^,,0,"k,5a",United-States,L=y\5}K
5q,7Sef-emp-noG-inc,1g7]72,H}Sara,9,Dvivorced,Farming-fishing,Not-in-family,White,Male,,0,40,United8Svtates,c=_0K
20,uvate,95918,9th,5,Married-civ-spouse,VMachin-oS-insct,usb)n|d,White,Male,0,0,40,Uni8teLSa9es,<=50K
27,Self-emp-not-inc,g<xS^725,,9,Married-civ-spouse,Other-service,,Fiitv,Fem&le,3464,0,u,United-StFes,<=5K.i
5,PrivaJte,HK20358,S-grad,,Maried-rcivspouse,Adm-clerivcl,Husband,White,Male,0,0,35,?,<Z=5^
29,LKoal[-gv,214706,S-Zad,,NeFve&r-marred,OtTerseErvic9,Unmarried,WfJte,"F\em,we",,vEF,z,United-States,?=50K
42,Privat]e,144002,HS-grad,.,Married-ci0v-spouse,Exec-managerial,Hu}b/Rapd~,White,Male,;,0,|8Z,UnitedSttes,>50K.
44,Federal-gov,%00v,Bachelors,13,Married-civ-spouse,IPnof-specia_lty,HuCsba|Nqd,Whi{te,Male,,0,,United-States,>50K.
j8,Private,115945,Doctorate,a,Never-married,Adm-clerical,Own-child,Jte,Mal,0,0,18,United-States,<=50K
u6,Local-gov,187505,MastermS,9%{,Marrie8-civ-+p`us,`dclermical,Husban4dH,`hiMt,0Oe,0,qM]Y,40,,<=50K.
R,Privae,1NW8_54,,>3,Married-civ-spouse,Tech-support,Husband,Dh/Ji,|gle,0,,"1""0",Unyted-0tatesA,EL
21,Privte,175800,MS-grad,,Never-married,Prof-specialty,Unmarried,White,Female,!P~,,5q,,!<M0K
17,Private,205954,12th,8,Never-mrried,Oer-ser?v:fce,a)wcn-childn,Whie;,Female,+I+,2,Ku,Unied-States,<^5U0G.
33o,Pri+a>e,40\ob13,Ra`el*ohs,3X,NeXermarried,"Adm-clerica""l",So-in-a+miHy,White,,0,0,S5>I\0,"United-1Sat,s",<=50K
+F,1uri$ate,192251,HS-5g2rod,9&,Npver-marrEi^&d,)dm-cleKicaw,Own-child,White,Female,,,4b,United-States,>50K
,Self-emp-not-inc,,Some-college,10,Married-civ-s;B-se,MachiYeY-op-inspct,yu)/&bnd,Zhitq,Male,'5&4,,40,United-States,>50K
X8,Private,*5R50]1,15W,!,,Other-service,rn-cild,Whte,Fjem}ale,GG,0,lvT,UnFitxed-Stpek,<=50K
38,Prigate,1v7870,Prof~schoBl,15,MaMried-civ-spouse,rof-pecialty,wHusband,Wh6H,Male,tYd,2415,90,Unie8States,>50K
\%0,,183746,HS-grad,,Never-married,,Not-in-family,Black,Female,,i,40,United-States,=50KU~
50,Pr1i=ate,104m501,[Slra,/>pz,Married1-civ-spouse,Crat-repaijr,bd,White,"Ma,Me",0,0,P,Uited-StaVe,>5{=K
28,Private,37359,?BacweAors,13,Married-civ-spouse,6Sal,xsbGanMZ,White,e,NIU,uj,60r,United-States,>5e
55,Private,76860,HS-grad,9,M}<r!ied-civ-1pluse,Oterg-esiervic{e,Ot7er-zeiative,Asian-Pacs-Islander,Male,,u,40,,<}50K@
39,Private,115289,Assoc-acdm,M8, arri!d0$civ-spouse,ech-sQOpport,Husband,White,Mule,0,0,40,France,5=U0
41,Pri%ae,201908,,a(,Married-civ-spouse,SaVd]s,Husband,Wh, L,0,0,|,,<=e0`.
45,Pri<ate,2Yn44,Some-colleg8e,P,Divor -ed,,N=t-in-famYly{,o@iU7e,alaI,0j,0,',United-States,<=50K.
47,Local-gov,154033,Some-college,Li,Divorced,Prof-specialty,Not-in-family,WhirX,Female,,1876,40,UnitedDStates,M<=I
<4,rivae,569761,Assoc-voc,11,na:rigd-ci-souse,,Huband,Blakn1c+,Ma_De,F^E,{,H2d,nitedSates,
9,Private,285060,Bachelors,[k~,M!rried-civ-5spouseR,Exec-managerial,Husband,WRq,Male,0,D,50,United-States,[S5iw
5:,Private,4!ia20ar,HS-grad,9,jarri4d-ci'v-spouse,Handlers-cleaners,Husband,White,Male,x,}0,52,Uited4Sta|e0,>50K.
